age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churn,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,value_per_hour,activity_status,age_group
36,Other,Premium,8.7,45,South America,Mobile,17.99,False,Paypal,4,0.19,Drama,0.48,Dormant,36-50
61,Male,Premium,19.19,27,South America,Mobile,17.99,False,Paypal,2,0.69,Horror,1.07,Intermittent,51+
43,Male,Basic,0.53,22,Europe,Tv,8.99,True,Paypal,1,0.02,Romance,0.06,Intermittent,36-50
62,Male,Basic,7.85,53,Europe,Mobile,8.99,True,Paypal,2,0.15,Romance,0.87,Dormant,51+
70,Other,Premium,42.5,46,Europe,Laptop,17.99,False,Credit Card,2,0.9,Drama,2.36,Dormant,51+
34,Male,Standard,6.33,49,Europe,Laptop,13.99,False,Debit Card,4,0.13,Action,0.45,Dormant,26-35
38,Female,Basic,33.5,56,Asia,Laptop,8.99,False,Paypal,2,0.59,Action,3.73,Dormant,36-50
67,Female,Basic,2.55,48,Oceania,Laptop,8.99,True,Gift Card,2,0.05,Sci-Fi,0.28,Dormant,51+
39,Female,Premium,47.79,12,North America,Tv,17.99,False,Gift Card,1,3.68,Comedy,2.66,Intermittent,36-50
22,Other,Basic,26.28,48,Europe,Tv,8.99,False,Crypto,3,0.54,Sci-Fi,2.92,Dormant,18-25
67,Male,Premium,1.04,17,Europe,Mobile,17.99,True,Gift Card,2,0.06,Romance,0.06,Intermittent,51+
42,Female,Standard,9.91,14,Africa,Desktop,13.99,False,Crypto,1,0.66,Comedy,0.71,Intermittent,36-50
32,Other,Premium,16.39,27,Europe,Desktop,17.99,False,Gift Card,5,0.59,Horror,0.91,Intermittent,26-35
36,Other,Standard,32.78,51,Asia,Laptop,13.99,False,Debit Card,5,0.63,Documentary,2.34,Dormant,36-50
35,Male,Premium,1.95,52,Africa,Tablet,17.99,True,Credit Card,5,0.04,Drama,0.11,Dormant,26-35
49,Other,Standard,5.02,26,South America,Tablet,13.99,False,Credit Card,4,0.19,Documentary,0.36,Intermittent,36-50
41,Female,Basic,36.94,6,Africa,Tablet,8.99,False,Credit Card,4,5.28,Drama,4.11,Active,36-50
48,Female,Basic,1.3,2,South America,Mobile,8.99,True,Crypto,4,0.43,Drama,0.14,Active,36-50
34,Male,Premium,0.33,7,Asia,Tablet,17.99,True,Gift Card,2,0.04,Horror,0.02,Active,26-35
28,Other,Premium,5.03,59,Oceania,Tv,17.99,True,Crypto,1,0.08,Drama,0.28,Dormant,26-35
61,Female,Basic,1.21,31,Europe,Tablet,8.99,True,Crypto,3,0.04,Drama,0.13,Dormant,51+
23,Other,Premium,3.51,16,Asia,Desktop,17.99,False,Credit Card,5,0.21,Drama,0.2,Intermittent,18-25
30,Female,Premium,3.55,45,South America,Desktop,17.99,True,Gift Card,3,0.08,Romance,0.2,Dormant,26-35
40,Female,Basic,7.02,44,Africa,Tablet,8.99,True,Gift Card,4,0.16,Horror,0.78,Dormant,36-50
18,Male,Basic,15.17,28,South America,Mobile,8.99,False,Paypal,3,0.52,Documentary,1.69,Intermittent,18-25
47,Male,Standard,17.12,22,Europe,Desktop,13.99,False,Credit Card,1,0.74,Documentary,1.22,Intermittent,36-50
61,Female,Basic,12.93,55,Oceania,Tablet,8.99,True,Debit Card,4,0.23,Sci-Fi,1.44,Dormant,51+
50,Male,Standard,7.88,43,Europe,Tablet,13.99,True,Crypto,1,0.18,Horror,0.56,Dormant,36-50
42,Other,Basic,5.55,47,Europe,Tablet,8.99,True,Gift Card,2,0.12,Drama,0.62,Dormant,36-50
60,Male,Basic,4.61,8,North America,Mobile,8.99,True,Paypal,3,0.51,Sci-Fi,0.51,Intermittent,51+
46,Male,Basic,19.74,20,Asia,Mobile,8.99,False,Debit Card,1,0.94,Horror,2.2,Intermittent,36-50
49,Other,Premium,19.67,54,Europe,Mobile,17.99,False,Credit Card,5,0.36,Documentary,1.09,Dormant,36-50
63,Other,Premium,0.3,12,Asia,Laptop,17.99,True,Credit Card,2,0.02,Drama,0.02,Intermittent,51+
41,Male,Basic,7.73,31,Asia,Tablet,8.99,True,Gift Card,4,0.24,Documentary,0.86,Dormant,36-50
63,Male,Basic,1.03,3,North America,Tablet,8.99,True,Credit Card,5,0.26,Documentary,0.11,Active,51+
33,Male,Standard,9.93,51,South America,Tablet,13.99,False,Debit Card,4,0.19,Romance,0.71,Dormant,26-35
51,Male,Standard,2.56,53,Oceania,Desktop,13.99,True,Paypal,2,0.05,Romance,0.18,Dormant,51+
59,Female,Standard,2.28,38,Africa,Desktop,13.99,True,Paypal,3,0.06,Drama,0.16,Dormant,51+
44,Male,Standard,1.17,51,South America,Tablet,13.99,True,Credit Card,3,0.02,Romance,0.08,Dormant,36-50
22,Female,Premium,21.84,1,Oceania,Mobile,17.99,False,Credit Card,1,10.92,Horror,1.21,Active,18-25
25,Female,Premium,10.53,33,Oceania,Tablet,17.99,True,Debit Card,3,0.31,Sci-Fi,0.59,Dormant,18-25
26,Male,Standard,8.43,45,North America,Laptop,13.99,False,Debit Card,5,0.18,Comedy,0.6,Dormant,26-35
51,Other,Premium,23.55,13,South America,Tv,17.99,False,Credit Card,2,1.68,Drama,1.31,Intermittent,51+
46,Female,Standard,41.63,46,South America,Tablet,13.99,False,Debit Card,4,0.89,Comedy,2.98,Dormant,36-50
35,Male,Premium,1.11,13,South America,Mobile,17.99,False,Credit Card,4,0.08,Sci-Fi,0.06,Intermittent,26-35
50,Female,Premium,5.41,35,North America,Desktop,17.99,True,Gift Card,4,0.15,Action,0.3,Dormant,36-50
54,Female,Standard,11.79,39,Asia,Laptop,13.99,True,Debit Card,2,0.29,Documentary,0.84,Dormant,51+
27,Male,Standard,0.39,32,South America,Laptop,13.99,True,Gift Card,4,0.01,Action,0.03,Dormant,26-35
18,Male,Premium,0.97,9,Africa,Tablet,17.99,False,Debit Card,5,0.1,Sci-Fi,0.05,Intermittent,18-25
59,Female,Basic,4.16,25,Europe,Tablet,8.99,True,Crypto,2,0.16,Horror,0.46,Intermittent,51+
37,Male,Premium,13.91,27,Asia,Laptop,17.99,False,Paypal,5,0.5,Comedy,0.77,Intermittent,36-50
44,Female,Premium,3.73,49,Oceania,Tv,17.99,True,Credit Card,5,0.07,Drama,0.21,Dormant,36-50
28,Male,Standard,10.91,16,North America,Tablet,13.99,False,Debit Card,4,0.64,Drama,0.78,Intermittent,26-35
23,Other,Premium,5.56,53,Europe,Laptop,17.99,True,Credit Card,1,0.1,Romance,0.31,Dormant,18-25
58,Other,Premium,4.04,19,Asia,Mobile,17.99,False,Credit Card,4,0.2,Romance,0.22,Intermittent,51+
23,Female,Standard,0.13,48,Europe,Laptop,13.99,True,Crypto,5,0.0,Sci-Fi,0.01,Dormant,18-25
36,Female,Basic,20.03,16,Africa,Desktop,8.99,False,Debit Card,5,1.18,Comedy,2.23,Intermittent,36-50
37,Other,Basic,20.45,54,Asia,Desktop,8.99,False,Debit Card,4,0.37,Action,2.27,Dormant,36-50
48,Other,Basic,4.91,1,North America,Mobile,8.99,True,Paypal,1,2.46,Action,0.55,Active,36-50
23,Male,Standard,28.75,20,Asia,Tv,13.99,False,Crypto,2,1.37,Horror,2.06,Intermittent,18-25
35,Other,Basic,10.43,46,Oceania,Mobile,8.99,True,Credit Card,4,0.22,Sci-Fi,1.16,Dormant,26-35
52,Other,Premium,11.5,53,Europe,Tv,17.99,True,Crypto,5,0.21,Documentary,0.64,Dormant,51+
50,Other,Standard,1.49,8,Asia,Laptop,13.99,False,Credit Card,4,0.17,Documentary,0.11,Intermittent,36-50
68,Male,Premium,17.56,29,Asia,Laptop,17.99,False,Debit Card,4,0.59,Sci-Fi,0.98,Intermittent,51+
30,Other,Premium,15.15,55,South America,Tv,17.99,True,Credit Card,3,0.27,Comedy,0.84,Dormant,26-35
41,Other,Basic,18.51,8,Asia,Mobile,8.99,False,Credit Card,2,2.06,Drama,2.06,Intermittent,36-50
56,Other,Basic,16.89,38,Europe,Tv,8.99,True,Debit Card,2,0.43,Horror,1.88,Dormant,51+
19,Male,Basic,0.22,21,Oceania,Mobile,8.99,True,Debit Card,4,0.01,Drama,0.02,Intermittent,18-25
32,Female,Standard,11.33,42,Europe,Mobile,13.99,True,Credit Card,1,0.26,Sci-Fi,0.81,Dormant,26-35
60,Other,Basic,7.79,25,North America,Tv,8.99,False,Debit Card,2,0.3,Drama,0.87,Intermittent,51+
52,Male,Basic,0.12,25,South America,Mobile,8.99,True,Gift Card,4,0.0,Documentary,0.01,Intermittent,51+
70,Female,Premium,1.04,37,South America,Tablet,17.99,True,Paypal,2,0.03,Horror,0.06,Dormant,51+
48,Female,Premium,16.1,20,South America,Mobile,17.99,False,Gift Card,4,0.77,Romance,0.89,Intermittent,36-50
49,Other,Premium,0.65,34,South America,Laptop,17.99,True,Credit Card,3,0.02,Drama,0.04,Dormant,36-50
52,Female,Basic,0.3,21,Europe,Mobile,8.99,True,Gift Card,2,0.01,Horror,0.03,Intermittent,51+
37,Male,Standard,16.01,11,Europe,Laptop,13.99,False,Debit Card,4,1.33,Horror,1.14,Intermittent,36-50
39,Female,Basic,33.36,37,South America,Tv,8.99,True,Crypto,1,0.88,Sci-Fi,3.71,Dormant,36-50
70,Female,Basic,3.99,24,Africa,Laptop,8.99,True,Gift Card,1,0.16,Horror,0.44,Intermittent,51+
68,Male,Basic,17.26,10,South America,Desktop,8.99,False,Credit Card,3,1.57,Documentary,1.92,Intermittent,51+
26,Other,Standard,4.64,7,Asia,Desktop,13.99,True,Crypto,1,0.58,Comedy,0.33,Active,26-35
49,Female,Premium,5.0,17,Oceania,Mobile,17.99,False,Crypto,1,0.28,Drama,0.28,Intermittent,36-50
18,Male,Premium,12.42,58,North America,Laptop,17.99,True,Debit Card,3,0.21,Horror,0.69,Dormant,18-25
28,Other,Basic,16.54,24,South America,Laptop,8.99,False,Crypto,3,0.66,Romance,1.84,Intermittent,26-35
57,Female,Premium,0.26,28,Europe,Tablet,17.99,True,Credit Card,2,0.01,Action,0.01,Intermittent,51+
47,Female,Basic,17.94,19,Oceania,Tablet,8.99,False,Paypal,2,0.9,Action,2.0,Intermittent,36-50
18,Male,Standard,41.28,24,Europe,Desktop,13.99,False,Debit Card,3,1.65,Action,2.95,Intermittent,18-25
48,Male,Basic,3.34,1,Oceania,Mobile,8.99,True,Credit Card,1,1.67,Comedy,0.37,Active,36-50
26,Female,Premium,3.13,18,Oceania,Laptop,17.99,False,Paypal,5,0.16,Sci-Fi,0.17,Intermittent,26-35
24,Other,Basic,3.02,21,Asia,Tablet,8.99,True,Gift Card,5,0.14,Comedy,0.34,Intermittent,18-25
40,Other,Standard,7.82,8,North America,Tablet,13.99,False,Credit Card,2,0.87,Documentary,0.56,Intermittent,36-50
50,Female,Basic,0.82,1,North America,Mobile,8.99,True,Paypal,5,0.41,Drama,0.09,Active,36-50
49,Male,Basic,13.95,21,Oceania,Laptop,8.99,False,Paypal,1,0.63,Sci-Fi,1.55,Intermittent,36-50
55,Female,Premium,41.03,45,Africa,Laptop,17.99,False,Debit Card,3,0.89,Documentary,2.28,Dormant,51+
20,Female,Premium,20.62,13,Asia,Tv,17.99,False,Debit Card,4,1.47,Sci-Fi,1.15,Intermittent,18-25
31,Other,Basic,11.3,37,South America,Mobile,8.99,True,Paypal,3,0.3,Romance,1.26,Dormant,26-35
66,Female,Premium,5.8,41,Oceania,Tv,17.99,True,Paypal,2,0.14,Documentary,0.32,Dormant,51+
58,Other,Standard,24.34,31,Asia,Laptop,13.99,False,Crypto,1,0.76,Comedy,1.74,Dormant,51+
54,Other,Basic,7.19,56,North America,Desktop,8.99,True,Gift Card,2,0.13,Romance,0.8,Dormant,51+
40,Male,Standard,13.33,24,North America,Tv,13.99,False,Crypto,3,0.53,Romance,0.95,Intermittent,36-50
56,Other,Premium,1.65,30,Africa,Mobile,17.99,True,Gift Card,4,0.05,Action,0.09,Intermittent,51+
34,Male,Standard,10.55,54,Asia,Tablet,13.99,False,Paypal,5,0.19,Sci-Fi,0.75,Dormant,26-35
52,Other,Premium,6.19,19,Asia,Tv,17.99,False,Gift Card,3,0.31,Romance,0.34,Intermittent,51+
45,Male,Standard,9.87,46,Europe,Desktop,13.99,False,Debit Card,4,0.21,Comedy,0.71,Dormant,36-50
66,Other,Premium,92.07,58,North America,Mobile,17.99,False,Paypal,3,1.56,Comedy,5.12,Dormant,51+
49,Male,Basic,2.89,16,Oceania,Laptop,8.99,True,Credit Card,5,0.17,Drama,0.32,Intermittent,36-50
35,Other,Standard,0.23,54,Asia,Desktop,13.99,True,Gift Card,5,0.0,Drama,0.02,Dormant,26-35
65,Other,Standard,0.4,48,Europe,Tv,13.99,True,Gift Card,5,0.01,Comedy,0.03,Dormant,51+
64,Other,Basic,11.05,12,Africa,Laptop,8.99,False,Crypto,5,0.85,Action,1.23,Intermittent,51+
61,Male,Premium,25.26,7,North America,Tablet,17.99,False,Debit Card,5,3.16,Horror,1.4,Active,51+
31,Other,Premium,14.43,9,Africa,Tv,17.99,False,Credit Card,5,1.44,Documentary,0.8,Intermittent,26-35
56,Other,Standard,10.6,55,Oceania,Laptop,13.99,True,Credit Card,1,0.19,Sci-Fi,0.76,Dormant,51+
70,Female,Standard,2.4,12,Asia,Desktop,13.99,False,Paypal,5,0.18,Comedy,0.17,Intermittent,51+
40,Female,Standard,7.02,18,Africa,Tablet,13.99,False,Paypal,4,0.37,Sci-Fi,0.5,Intermittent,36-50
63,Male,Standard,31.54,44,North America,Tv,13.99,False,Crypto,5,0.7,Drama,2.25,Dormant,51+
56,Other,Standard,17.44,11,Oceania,Tv,13.99,False,Crypto,1,1.45,Documentary,1.25,Intermittent,51+
64,Male,Basic,4.74,39,Europe,Mobile,8.99,True,Crypto,3,0.12,Action,0.53,Dormant,51+
18,Male,Standard,14.18,27,North America,Tablet,13.99,False,Crypto,2,0.51,Drama,1.01,Intermittent,18-25
60,Male,Standard,7.61,8,Europe,Laptop,13.99,False,Crypto,5,0.85,Horror,0.54,Intermittent,51+
18,Other,Basic,0.59,41,Asia,Desktop,8.99,True,Debit Card,5,0.01,Horror,0.07,Dormant,18-25
32,Male,Standard,27.72,58,North America,Laptop,13.99,False,Paypal,3,0.47,Action,1.98,Dormant,26-35
34,Male,Premium,26.06,28,North America,Tv,17.99,False,Debit Card,4,0.9,Drama,1.45,Intermittent,26-35
64,Female,Standard,10.78,10,Oceania,Mobile,13.99,False,Paypal,3,0.98,Drama,0.77,Intermittent,51+
22,Female,Standard,8.07,36,South America,Laptop,13.99,True,Crypto,2,0.22,Drama,0.58,Dormant,18-25
39,Other,Standard,5.56,47,Asia,Tv,13.99,True,Crypto,5,0.12,Documentary,0.4,Dormant,36-50
59,Other,Basic,0.27,44,North America,Laptop,8.99,True,Paypal,5,0.01,Drama,0.03,Dormant,51+
68,Male,Standard,44.63,53,Oceania,Mobile,13.99,False,Credit Card,5,0.83,Sci-Fi,3.19,Dormant,51+
38,Male,Standard,13.61,16,Africa,Desktop,13.99,False,Paypal,5,0.8,Horror,0.97,Intermittent,36-50
22,Male,Premium,13.24,37,Europe,Mobile,17.99,False,Credit Card,5,0.35,Horror,0.74,Dormant,18-25
41,Male,Premium,4.41,56,Africa,Tv,17.99,True,Gift Card,2,0.08,Horror,0.25,Dormant,36-50
36,Other,Premium,12.92,14,Oceania,Tablet,17.99,False,Gift Card,5,0.86,Sci-Fi,0.72,Intermittent,36-50
30,Male,Standard,1.29,4,Africa,Tv,13.99,False,Credit Card,5,0.26,Action,0.09,Active,26-35
57,Male,Standard,2.31,29,Europe,Tablet,13.99,True,Crypto,1,0.08,Sci-Fi,0.17,Intermittent,51+
54,Male,Standard,8.56,33,South America,Mobile,13.99,True,Gift Card,4,0.25,Drama,0.61,Dormant,51+
18,Male,Standard,18.75,24,South America,Mobile,13.99,False,Paypal,5,0.75,Sci-Fi,1.34,Intermittent,18-25
46,Female,Standard,0.71,26,North America,Tablet,13.99,True,Crypto,5,0.03,Action,0.05,Intermittent,36-50
38,Male,Standard,18.9,54,Africa,Tablet,13.99,True,Gift Card,4,0.34,Horror,1.35,Dormant,36-50
48,Male,Basic,6.52,34,North America,Tablet,8.99,True,Paypal,4,0.19,Comedy,0.73,Dormant,36-50
25,Male,Premium,23.81,59,South America,Laptop,17.99,False,Debit Card,3,0.4,Comedy,1.32,Dormant,18-25
31,Other,Premium,2.47,33,North America,Mobile,17.99,True,Paypal,2,0.07,Sci-Fi,0.14,Dormant,26-35
37,Female,Basic,7.59,5,Europe,Desktop,8.99,False,Crypto,2,1.26,Drama,0.84,Active,36-50
57,Other,Basic,9.88,44,Europe,Mobile,8.99,True,Debit Card,3,0.22,Action,1.1,Dormant,51+
70,Other,Standard,21.33,47,Europe,Tablet,13.99,False,Debit Card,1,0.44,Sci-Fi,1.52,Dormant,51+
65,Male,Basic,4.2,54,North America,Mobile,8.99,True,Crypto,4,0.08,Documentary,0.47,Dormant,51+
44,Male,Premium,2.51,30,Europe,Mobile,17.99,False,Debit Card,4,0.08,Sci-Fi,0.14,Intermittent,36-50
47,Female,Premium,11.36,13,South America,Mobile,17.99,False,Gift Card,1,0.81,Horror,0.63,Intermittent,36-50
70,Other,Premium,13.24,1,Africa,Tv,17.99,False,Gift Card,5,6.62,Drama,0.74,Active,51+
55,Male,Standard,7.78,7,Asia,Mobile,13.99,False,Paypal,3,0.97,Drama,0.56,Active,51+
46,Male,Premium,3.18,11,North America,Tv,17.99,True,Crypto,4,0.27,Sci-Fi,0.18,Intermittent,36-50
68,Other,Premium,4.12,31,Europe,Tv,17.99,True,Credit Card,5,0.13,Drama,0.23,Dormant,51+
36,Other,Basic,29.27,35,Europe,Tv,8.99,False,Gift Card,4,0.81,Romance,3.26,Dormant,36-50
65,Female,Premium,14.47,31,South America,Tv,17.99,False,Debit Card,5,0.45,Drama,0.8,Dormant,51+
50,Other,Premium,13.98,56,Oceania,Mobile,17.99,True,Crypto,4,0.25,Horror,0.78,Dormant,36-50
38,Other,Basic,14.43,16,South America,Tablet,8.99,False,Credit Card,1,0.85,Documentary,1.61,Intermittent,36-50
26,Female,Premium,13.59,51,Oceania,Mobile,17.99,True,Crypto,2,0.26,Drama,0.76,Dormant,26-35
45,Male,Basic,4.59,47,Asia,Laptop,8.99,True,Gift Card,1,0.1,Sci-Fi,0.51,Dormant,36-50
38,Other,Premium,1.81,22,Asia,Laptop,17.99,True,Gift Card,4,0.08,Action,0.1,Intermittent,36-50
41,Other,Basic,12.04,32,Oceania,Desktop,8.99,True,Credit Card,1,0.36,Drama,1.34,Dormant,36-50
70,Other,Standard,4.69,32,Asia,Tv,13.99,True,Debit Card,3,0.14,Documentary,0.34,Dormant,51+
43,Female,Premium,12.37,37,Europe,Desktop,17.99,True,Crypto,3,0.33,Romance,0.69,Dormant,36-50
42,Female,Basic,7.27,7,Africa,Laptop,8.99,False,Crypto,2,0.91,Romance,0.81,Active,36-50
48,Other,Premium,26.34,40,Africa,Tv,17.99,False,Crypto,2,0.64,Romance,1.46,Dormant,36-50
67,Male,Standard,19.48,25,North America,Mobile,13.99,False,Debit Card,2,0.75,Drama,1.39,Intermittent,51+
22,Other,Standard,1.04,56,Africa,Desktop,13.99,True,Paypal,3,0.02,Comedy,0.07,Dormant,18-25
33,Other,Standard,59.71,55,Asia,Desktop,13.99,False,Credit Card,5,1.07,Documentary,4.27,Dormant,26-35
66,Female,Premium,16.22,0,Europe,Tv,17.99,False,Gift Card,2,16.22,Drama,0.9,Active,51+
58,Female,Standard,4.39,11,South America,Mobile,13.99,False,Debit Card,5,0.37,Romance,0.31,Intermittent,51+
20,Female,Standard,13.2,56,Asia,Mobile,13.99,True,Debit Card,2,0.23,Romance,0.94,Dormant,18-25
49,Female,Premium,20.88,41,South America,Tv,17.99,False,Crypto,3,0.5,Horror,1.16,Dormant,36-50
50,Other,Basic,7.35,26,North America,Laptop,8.99,False,Debit Card,3,0.27,Drama,0.82,Intermittent,36-50
43,Other,Premium,86.73,26,Africa,Tv,17.99,False,Debit Card,3,3.21,Romance,4.82,Intermittent,36-50
65,Other,Basic,3.9,14,Europe,Mobile,8.99,True,Debit Card,4,0.26,Sci-Fi,0.43,Intermittent,51+
61,Male,Premium,0.42,51,Europe,Tv,17.99,True,Gift Card,3,0.01,Drama,0.02,Dormant,51+
32,Female,Standard,6.93,34,South America,Mobile,13.99,True,Crypto,3,0.2,Comedy,0.5,Dormant,26-35
31,Male,Basic,5.18,36,Oceania,Tablet,8.99,True,Credit Card,1,0.14,Horror,0.58,Dormant,26-35
42,Male,Premium,8.37,21,Europe,Tablet,17.99,False,Crypto,3,0.38,Documentary,0.47,Intermittent,36-50
69,Other,Premium,38.02,30,Europe,Tablet,17.99,False,Debit Card,3,1.23,Comedy,2.11,Intermittent,51+
65,Female,Premium,52.33,24,Europe,Tablet,17.99,False,Gift Card,5,2.09,Action,2.91,Intermittent,51+
44,Male,Premium,1.83,25,Africa,Tv,17.99,False,Paypal,5,0.07,Comedy,0.1,Intermittent,36-50
58,Female,Basic,0.51,12,Asia,Tablet,8.99,True,Paypal,1,0.04,Action,0.06,Intermittent,51+
56,Female,Basic,8.54,16,Oceania,Tablet,8.99,False,Crypto,5,0.5,Action,0.95,Intermittent,51+
40,Female,Premium,8.64,35,South America,Laptop,17.99,False,Debit Card,5,0.24,Romance,0.48,Dormant,36-50
25,Female,Premium,6.38,23,South America,Tv,17.99,False,Gift Card,5,0.27,Drama,0.35,Intermittent,18-25
28,Other,Premium,7.1,11,North America,Laptop,17.99,False,Crypto,3,0.59,Horror,0.39,Intermittent,26-35
36,Male,Premium,11.31,7,North America,Tv,17.99,False,Paypal,3,1.41,Action,0.63,Active,36-50
33,Other,Basic,3.84,28,South America,Mobile,8.99,True,Credit Card,3,0.13,Horror,0.43,Intermittent,26-35
21,Male,Standard,10.63,4,Oceania,Tablet,13.99,False,Gift Card,1,2.13,Comedy,0.76,Active,18-25
24,Female,Standard,0.02,35,Africa,Tablet,13.99,True,Paypal,3,0.0,Documentary,0.0,Dormant,18-25
68,Female,Premium,9.66,27,Africa,Tv,17.99,False,Credit Card,5,0.35,Sci-Fi,0.54,Intermittent,51+
70,Female,Premium,0.36,15,Oceania,Tv,17.99,True,Gift Card,5,0.02,Sci-Fi,0.02,Intermittent,51+
68,Male,Basic,7.63,23,North America,Tablet,8.99,False,Debit Card,4,0.32,Drama,0.85,Intermittent,51+
41,Female,Standard,6.47,32,Africa,Tv,13.99,True,Gift Card,4,0.2,Drama,0.46,Dormant,36-50
58,Other,Premium,26.32,18,Asia,Mobile,17.99,False,Paypal,4,1.39,Documentary,1.46,Intermittent,51+
38,Female,Standard,7.34,56,Europe,Tv,13.99,True,Gift Card,4,0.13,Romance,0.52,Dormant,36-50
33,Male,Basic,8.19,53,Europe,Tv,8.99,True,Credit Card,1,0.15,Comedy,0.91,Dormant,26-35
19,Female,Premium,11.05,5,Oceania,Tv,17.99,False,Gift Card,1,1.84,Romance,0.61,Active,18-25
65,Other,Basic,1.05,51,Africa,Mobile,8.99,True,Gift Card,2,0.02,Sci-Fi,0.12,Dormant,51+
66,Male,Standard,27.5,32,Africa,Mobile,13.99,False,Gift Card,3,0.83,Romance,1.97,Dormant,51+
28,Male,Basic,9.85,46,North America,Desktop,8.99,True,Gift Card,5,0.21,Drama,1.1,Dormant,26-35
66,Female,Premium,5.22,28,Asia,Desktop,17.99,False,Crypto,5,0.18,Action,0.29,Intermittent,51+
21,Female,Basic,19.14,28,North America,Desktop,8.99,False,Crypto,2,0.66,Comedy,2.13,Intermittent,18-25
23,Other,Basic,10.73,35,Europe,Tablet,8.99,True,Credit Card,5,0.3,Comedy,1.19,Dormant,18-25
30,Male,Standard,5.1,9,North America,Tv,13.99,False,Paypal,5,0.51,Comedy,0.36,Intermittent,26-35
36,Other,Basic,16.65,36,Oceania,Tablet,8.99,True,Debit Card,2,0.45,Documentary,1.85,Dormant,36-50
32,Other,Premium,45.98,45,Asia,Desktop,17.99,False,Crypto,1,1.0,Comedy,2.56,Dormant,26-35
18,Male,Standard,20.65,19,North America,Tablet,13.99,False,Crypto,4,1.03,Sci-Fi,1.48,Intermittent,18-25
40,Male,Basic,10.98,28,South America,Mobile,8.99,True,Debit Card,1,0.38,Action,1.22,Intermittent,36-50
28,Male,Standard,1.78,35,South America,Mobile,13.99,True,Debit Card,3,0.05,Action,0.13,Dormant,26-35
32,Male,Premium,4.11,45,Asia,Laptop,17.99,True,Credit Card,5,0.09,Action,0.23,Dormant,26-35
20,Other,Standard,21.21,0,North America,Mobile,13.99,False,Crypto,2,21.21,Drama,1.52,Active,18-25
67,Female,Premium,15.45,46,Africa,Desktop,17.99,True,Gift Card,5,0.33,Comedy,0.86,Dormant,51+
31,Male,Premium,12.0,2,Europe,Mobile,17.99,False,Credit Card,2,4.0,Comedy,0.67,Active,26-35
19,Other,Premium,1.44,40,South America,Tv,17.99,True,Gift Card,5,0.04,Comedy,0.08,Dormant,18-25
47,Other,Standard,8.67,41,North America,Laptop,13.99,True,Paypal,2,0.21,Sci-Fi,0.62,Dormant,36-50
28,Female,Premium,27.06,55,North America,Tablet,17.99,False,Debit Card,4,0.48,Action,1.5,Dormant,26-35
22,Female,Premium,7.24,30,Oceania,Tablet,17.99,False,Paypal,2,0.23,Romance,0.4,Intermittent,18-25
29,Male,Premium,63.39,37,North America,Tablet,17.99,False,Gift Card,4,1.67,Comedy,3.52,Dormant,26-35
63,Male,Basic,1.44,26,Europe,Mobile,8.99,True,Debit Card,1,0.05,Documentary,0.16,Intermittent,51+
42,Other,Premium,4.26,6,North America,Tablet,17.99,False,Crypto,5,0.61,Horror,0.24,Active,36-50
68,Female,Standard,15.06,20,North America,Mobile,13.99,False,Gift Card,1,0.72,Romance,1.08,Intermittent,51+
48,Male,Standard,29.96,44,Europe,Laptop,13.99,False,Crypto,5,0.67,Sci-Fi,2.14,Dormant,36-50
45,Female,Premium,8.05,54,Africa,Tv,17.99,True,Crypto,3,0.15,Action,0.45,Dormant,36-50
57,Male,Standard,3.51,50,Oceania,Laptop,13.99,True,Credit Card,1,0.07,Documentary,0.25,Dormant,51+
63,Male,Basic,2.51,31,Europe,Laptop,8.99,True,Debit Card,3,0.08,Comedy,0.28,Dormant,51+
32,Female,Premium,1.8,32,South America,Mobile,17.99,True,Paypal,2,0.05,Romance,0.1,Dormant,26-35
70,Male,Standard,28.32,3,Asia,Tablet,13.99,False,Debit Card,3,7.08,Action,2.02,Active,51+
48,Female,Standard,4.19,0,Europe,Tablet,13.99,False,Gift Card,2,4.19,Documentary,0.3,Active,36-50
66,Other,Standard,0.76,44,Europe,Tablet,13.99,True,Gift Card,2,0.02,Action,0.05,Dormant,51+
38,Male,Standard,0.61,9,North America,Mobile,13.99,False,Credit Card,4,0.06,Documentary,0.04,Intermittent,36-50
67,Female,Premium,27.79,28,Oceania,Tv,17.99,False,Crypto,4,0.96,Action,1.54,Intermittent,51+
61,Female,Premium,16.13,21,Europe,Tablet,17.99,False,Crypto,3,0.73,Documentary,0.9,Intermittent,51+
32,Other,Premium,24.87,41,North America,Tablet,17.99,False,Gift Card,5,0.59,Sci-Fi,1.38,Dormant,26-35
23,Female,Standard,29.18,36,Oceania,Tv,13.99,False,Debit Card,1,0.79,Documentary,2.09,Dormant,18-25
30,Other,Premium,11.65,21,Africa,Laptop,17.99,False,Credit Card,5,0.53,Romance,0.65,Intermittent,26-35
